,age,time_since_last_disturbance,last_disturbance_type,identifier,timestep,area,Species
6646,32,1,2,39,152,3.635092227227601e-12,CF
6647,31,3,2,40,152,3.637978807091713e-12,CF
6648,32,1,2,41,152,305.9999999999966,CF
6649,32,1,2,42,152,7.270184454455116e-12,CF
6650,31,3,2,43,152,305.9999999999893,CF
6651,32,1,2,44,152,305.9999999999709,CF
6652,32,1,2,45,152,305.99999999994543,CF
6653,31,3,2,46,152,305.9999999999827,CF
6654,32,1,2,47,152,306.0000000000002,CF
6655,32,1,2,48,152,4.722222612940658e-12,CF
6656,32,1,2,49,152,3.2274183325852877e-12,CF
6657,31,3,2,50,152,3.637978807091713e-12,CF
6658,32,1,2,51,152,3.6350922272276443e-12,CF
6659,31,3,2,52,152,305.99999999996845,CF
6660,31,3,2,53,152,305.99999999998624,CF
6661,32,1,2,54,152,305.9999999999782,CF
6662,31,3,2,55,152,305.9999999999817,CF
6663,30,2,2,56,152,305.999999999993,CF
6664,32,1,2,57,152,3.637978807091713e-12,CF
6665,31,3,2,58,152,305.99999999991167,CF
6666,32,1,2,59,152,305.9999999999345,CF
6667,31,3,2,60,152,305.9999999999673,CF
6668,32,1,2,61,152,1.8990808925422526e-11,CF
6669,31,3,2,62,152,1.1245004927218105e-11,CF
6670,32,1,2,63,152,1.4551915228366852e-11,CF
6671,32,1,2,64,152,3.637978807091712e-12,CF
6672,31,3,2,65,152,306.00000000000034,CF
6673,31,3,2,66,152,1.4166667838821399e-11,CF
6674,32,1,2,67,152,3.6350922272274282e-12,CF
6675,31,2,2,68,152,3.637978807091712e-12,CF
6676,32,1,2,69,152,3.637978807091713e-12,CF
6677,31,2,2,70,152,305.99999999989086,CF
6678,32,1,2,71,152,305.99999999997453,CF
6679,32,1,2,72,152,305.9999999998872,CF
6680,31,2,2,73,152,2.1844526187918356e-11,CF
6681,32,1,2,74,152,305.9999999999744,CF
6682,32,1,2,75,152,2.9114710642372607e-11,CF
6683,32,2,2,76,152,3.637978807091713e-12,CF
6684,183,183,1,1,153,6752.6,MF
6685,203,203,1,2,153,26295.0,BL
6686,32,1,2,3,153,18328.000000000087,CF
6687,33,2,2,4,153,19246.000000000004,CF
6688,32,3,2,5,153,2.9103830456733704e-11,CF
6689,33,1,2,6,153,3.637978807091713e-12,CF
6690,32,3,2,7,153,3.637978807091713e-12,CF
6691,33,1,2,8,153,3.637978807091713e-12,CF
6692,32,3,2,9,153,3.637978807091713e-12,CF
6693,33,1,2,10,153,3.637978807091713e-12,CF
6694,32,3,2,11,153,1.0913936421275137e-11,CF
6695,33,2,2,12,153,3.637978807091713e-12,CF
6696,32,3,2,13,153,7.275957614183426e-12,CF
6697,33,1,2,14,153,3.637978807091713e-12,CF
6698,32,3,2,15,153,3.637978807091713e-12,CF
6699,33,1,2,16,153,1.0913936421275139e-11,CF
6700,32,3,2,17,153,1.4551915228366852e-11,CF
6701,33,2,2,18,153,3.637978807091713e-12,CF
6702,32,3,2,19,153,1.4551915228366852e-11,CF
6703,32,3,2,20,153,3.637978807091713e-12,CF
6704,31,3,2,21,153,3.637978807091713e-12,CF
6705,33,1,2,22,153,7.275957614183426e-12,CF
6706,32,3,2,23,153,7.275957614183426e-12,CF
6707,33,1,2,24,153,1.4551915228366852e-11,CF
6708,32,3,2,25,153,3.637978807091713e-12,CF
6709,33,1,2,26,153,1.8189894035458565e-11,CF
6710,31,3,2,27,153,3.637978807091713e-12,CF
6711,33,1,2,28,153,4.552358490173006e-12,CF
6712,32,3,2,29,153,305.99999999997453,CF
6713,33,2,2,30,153,1.0913936421275139e-11,CF
6714,33,1,2,31,153,3.2741809263825417e-11,CF
6715,32,4,2,32,153,305.99999999996,CF
6716,33,1,2,33,153,4.409361764601273e-12,CF
6717,33,2,2,34,153,1.0550138540565968e-10,CF
6718,33,2,2,35,153,3.974820472762943e-12,CF
6719,32,1,2,36,153,9.822542779147625e-11,CF
6720,32,1,2,37,153,3.637978807091713e-12,CF
6721,32,1,2,38,153,305.9999999999953,CF
6722,33,2,2,39,153,3.635092227227601e-12,CF
6723,32,4,2,40,153,3.637978807091713e-12,CF
6724,33,2,2,41,153,305.9999999999966,CF
6725,33,2,2,42,153,7.270184454455116e-12,CF
6726,32,1,2,43,153,305.9999999999893,CF
6727,33,1,2,44,153,305.9999999999709,CF
6728,33,2,2,45,153,305.99999999994543,CF
6729,32,1,2,46,153,305.9999999999827,CF
6730,33,2,2,47,153,306.0000000000002,CF
6731,33,1,2,48,153,4.722222612940658e-12,CF
6732,33,1,2,49,153,3.2274183325852877e-12,CF
6733,32,1,2,50,153,3.637978807091713e-12,CF
6734,33,2,2,51,153,3.6350922272276443e-12,CF
6735,32,1,2,52,153,305.99999999996845,CF
6736,32,1,2,53,153,305.99999999998624,CF
6737,33,2,2,54,153,305.9999999999782,CF
6738,32,1,2,55,153,305.9999999999817,CF
6739,31,3,2,56,153,305.999999999993,CF
6740,33,2,2,57,153,3.637978807091713e-12,CF
6741,32,1,2,58,153,305.99999999991167,CF
6742,33,2,2,59,153,305.9999999999345,CF
6743,32,1,2,60,153,305.9999999999673,CF
6744,33,1,2,61,153,1.8990808925422526e-11,CF
6745,32,1,2,62,153,1.1245004927218105e-11,CF
6746,33,2,2,63,153,1.4551915228366852e-11,CF
6747,33,2,2,64,153,3.637978807091712e-12,CF
6748,32,1,2,65,153,306.00000000000034,CF
6749,32,1,2,66,153,1.4166667838821399e-11,CF
6750,33,2,2,67,153,3.6350922272274282e-12,CF
6751,32,3,2,68,153,3.637978807091712e-12,CF
6752,33,2,2,69,153,3.637978807091713e-12,CF
6753,32,3,2,70,153,305.99999999989086,CF
6754,33,2,2,71,153,305.99999999997453,CF
6755,33,1,2,72,153,305.9999999998872,CF
6756,32,3,2,73,153,2.1844526187918356e-11,CF
6757,33,1,2,74,153,305.9999999999744,CF
6758,33,1,2,75,153,2.9114710642372607e-11,CF
6759,33,1,2,76,153,3.637978807091713e-12,CF
6760,32,4,2,77,153,4.069633519066002e-11,CF
6761,184,184,1,1,154,6752.6,MF
6762,204,204,1,2,154,26295.0,BL
6763,33,2,2,3,154,18328.000000000087,CF
6764,34,1,2,4,154,19246.000000000004,CF
6765,33,1,2,5,154,2.9103830456733704e-11,CF
6766,34,2,2,6,154,3.637978807091713e-12,CF
6767,33,1,2,7,154,3.637978807091713e-12,CF
6768,34,2,2,8,154,3.637978807091713e-12,CF
6769,33,1,2,9,154,3.637978807091713e-12,CF
6770,34,2,2,10,154,3.637978807091713e-12,CF
6771,33,1,2,11,154,1.0913936421275137e-11,CF
6772,34,1,2,12,154,3.637978807091713e-12,CF
6773,33,1,2,13,154,7.275957614183426e-12,CF
6774,34,2,2,14,154,3.637978807091713e-12,CF
6775,33,1,2,15,154,3.637978807091713e-12,CF
6776,34,2,2,16,154,1.0913936421275139e-11,CF
6777,33,1,2,17,154,1.4551915228366852e-11,CF
6778,34,1,2,18,154,3.637978807091713e-12,CF
6779,33,1,2,19,154,1.4551915228366852e-11,CF
6780,33,1,2,20,154,3.637978807091713e-12,CF
6781,32,4,2,21,154,3.637978807091713e-12,CF
6782,34,2,2,22,154,7.275957614183426e-12,CF
6783,33,1,2,23,154,7.275957614183426e-12,CF
6784,34,2,2,24,154,1.4551915228366852e-11,CF
6785,33,1,2,25,154,3.637978807091713e-12,CF
6786,34,2,2,26,154,1.8189894035458565e-11,CF
6787,32,4,2,27,154,3.637978807091713e-12,CF
6788,34,2,2,28,154,4.552358490173006e-12,CF
6789,33,1,2,29,154,305.99999999997453,CF
6790,34,1,2,30,154,1.0913936421275139e-11,CF
6791,34,2,2,31,154,3.2741809263825417e-11,CF
6792,33,1,2,32,154,305.99999999996,CF
6793,34,2,2,33,154,4.409361764601273e-12,CF
6794,34,1,2,34,154,1.0550138540565968e-10,CF
6795,34,1,2,35,154,3.974820472762943e-12,CF
6796,33,2,2,36,154,9.822542779147625e-11,CF
6797,33,2,2,37,154,3.637978807091713e-12,CF
6798,33,2,2,38,154,305.9999999999953,CF
6799,34,1,2,39,154,3.635092227227601e-12,CF
6800,33,1,2,40,154,3.637978807091713e-12,CF
6801,34,1,2,41,154,305.9999999999966,CF
6802,34,1,2,42,154,7.270184454455116e-12,CF
6803,33,2,2,43,154,305.9999999999893,CF
6804,34,2,2,44,154,305.9999999999709,CF
6805,34,1,2,45,154,305.99999999994543,CF
6806,33,2,2,46,154,305.9999999999827,CF
6807,34,1,2,47,154,306.0000000000002,CF
6808,34,2,2,48,154,4.722222612940658e-12,CF
6809,34,2,2,49,154,3.2274183325852877e-12,CF
6810,33,2,2,50,154,3.637978807091713e-12,CF
6811,34,1,2,51,154,3.6350922272276443e-12,CF
6812,33,2,2,52,154,305.99999999996845,CF
6813,33,2,2,53,154,305.99999999998624,CF
6814,34,1,2,54,154,305.9999999999782,CF
6815,33,2,2,55,154,305.9999999999817,CF
6816,32,4,2,56,154,305.999999999993,CF
6817,34,1,2,57,154,3.637978807091713e-12,CF
6818,33,2,2,58,154,305.99999999991167,CF
6819,34,1,2,59,154,305.9999999999345,CF
6820,33,2,2,60,154,305.9999999999673,CF
6821,34,2,2,61,154,1.8990808925422526e-11,CF
6822,33,2,2,62,154,1.1245004927218105e-11,CF
6823,34,1,2,63,154,1.4551915228366852e-11,CF
6824,34,1,2,64,154,3.637978807091712e-12,CF
6825,33,2,2,65,154,306.00000000000034,CF
6826,33,2,2,66,154,1.4166667838821399e-11,CF
6827,34,1,2,67,154,3.6350922272274282e-12,CF
6828,33,1,2,68,154,3.637978807091712e-12,CF
6829,34,1,2,69,154,3.637978807091713e-12,CF
6830,33,1,2,70,154,305.99999999989086,CF
6831,34,1,2,71,154,305.99999999997453,CF
6832,34,2,2,72,154,305.9999999998872,CF
6833,33,1,2,73,154,2.1844526187918356e-11,CF
6834,34,2,2,74,154,305.9999999999744,CF
6835,34,2,2,75,154,2.9114710642372607e-11,CF
6836,34,2,2,76,154,3.637978807091713e-12,CF
6837,33,1,2,77,154,4.069633519066002e-11,CF
6838,185,185,1,1,155,6752.6,MF
6839,205,205,1,2,155,26295.0,BL
6840,34,1,2,3,155,18328.000000000087,CF
6841,35,2,2,4,155,19246.000000000004,CF
6842,34,2,2,5,155,2.9103830456733704e-11,CF
6843,35,1,2,6,155,3.637978807091713e-12,CF
6844,34,2,2,7,155,3.637978807091713e-12,CF
6845,35,1,2,8,155,3.637978807091713e-12,CF
6846,34,2,2,9,155,3.637978807091713e-12,CF
6847,35,1,2,10,155,3.637978807091713e-12,CF
6848,34,2,2,11,155,1.0913936421275137e-11,CF
6849,35,2,2,12,155,3.637978807091713e-12,CF
6850,34,2,2,13,155,7.275957614183426e-12,CF
6851,35,1,2,14,155,3.637978807091713e-12,CF
6852,34,2,2,15,155,3.637978807091713e-12,CF
6853,35,1,2,16,155,1.0913936421275139e-11,CF
6854,34,2,2,17,155,1.4551915228366852e-11,CF
6855,35,2,2,18,155,3.637978807091713e-12,CF
6856,34,2,2,19,155,1.4551915228366852e-11,CF
6857,34,2,2,20,155,3.637978807091713e-12,CF
6858,33,5,2,21,155,3.637978807091713e-12,CF
6859,35,1,2,22,155,7.275957614183426e-12,CF
6860,34,2,2,23,155,7.275957614183426e-12,CF
6861,35,1,2,24,155,1.4551915228366852e-11,CF
6862,34,2,2,25,155,3.637978807091713e-12,CF
6863,35,1,2,26,155,1.8189894035458565e-11,CF
6864,33,5,2,27,155,3.637978807091713e-12,CF
6865,35,1,2,28,155,4.552358490173006e-12,CF
6866,34,2,2,29,155,305.99999999997453,CF
6867,35,2,2,30,155,1.0913936421275139e-11,CF
6868,35,1,2,31,155,3.2741809263825417e-11,CF
6869,34,2,2,32,155,305.99999999996,CF
6870,35,1,2,33,155,4.409361764601273e-12,CF
6871,35,2,2,34,155,1.0550138540565968e-10,CF
6872,35,2,2,35,155,3.974820472762943e-12,CF
6873,34,1,2,36,155,9.822542779147625e-11,CF
6874,34,1,2,37,155,3.637978807091713e-12,CF
6875,34,1,2,38,155,305.9999999999953,CF
6876,35,2,2,39,155,3.635092227227601e-12,CF
6877,34,2,2,40,155,3.637978807091713e-12,CF
6878,35,2,2,41,155,305.9999999999966,CF
6879,35,2,2,42,155,7.270184454455116e-12,CF
6880,34,1,2,43,155,305.9999999999893,CF
6881,35,1,2,44,155,305.9999999999709,CF
6882,35,2,2,45,155,305.99999999994543,CF
6883,34,1,2,46,155,305.9999999999827,CF
6884,35,2,2,47,155,306.0000000000002,CF
6885,35,1,2,48,155,4.722222612940658e-12,CF
6886,35,1,2,49,155,3.2274183325852877e-12,CF
6887,34,1,2,50,155,3.637978807091713e-12,CF
6888,35,2,2,51,155,3.6350922272276443e-12,CF
6889,34,1,2,52,155,305.99999999996845,CF
6890,34,1,2,53,155,305.99999999998624,CF
6891,35,2,2,54,155,305.9999999999782,CF
6892,34,1,2,55,155,305.9999999999817,CF
6893,33,5,2,56,155,305.999999999993,CF
6894,35,2,2,57,155,3.637978807091713e-12,CF
6895,34,1,2,58,155,305.99999999991167,CF
6896,35,2,2,59,155,305.9999999999345,CF
6897,34,1,2,60,155,305.9999999999673,CF
6898,35,1,2,61,155,1.8990808925422526e-11,CF
6899,34,1,2,62,155,1.1245004927218105e-11,CF
6900,35,2,2,63,155,1.4551915228366852e-11,CF
6901,35,2,2,64,155,3.637978807091712e-12,CF
6902,34,1,2,65,155,306.00000000000034,CF
6903,34,1,2,66,155,1.4166667838821399e-11,CF
6904,35,2,2,67,155,3.6350922272274282e-12,CF
6905,34,2,2,68,155,3.637978807091712e-12,CF
6906,35,2,2,69,155,3.637978807091713e-12,CF
6907,34,2,2,70,155,305.99999999989086,CF
6908,35,2,2,71,155,305.99999999997453,CF
6909,35,1,2,72,155,305.9999999998872,CF
6910,34,2,2,73,155,2.1844526187918356e-11,CF
6911,35,1,2,74,155,305.9999999999744,CF
6912,35,1,2,75,155,2.9114710642372607e-11,CF
6913,35,1,2,76,155,3.637978807091713e-12,CF
6914,34,2,2,77,155,4.069633519066002e-11,CF
6915,186,186,1,1,156,6752.6,MF
6916,206,206,1,2,156,26295.0,BL
6917,35,1,2,3,156,18328.000000000087,CF
6918,1,1,1,4,156,19246.000000000004,CF
6919,35,1,2,5,156,2.9103830456733704e-11,CF
6920,1,1,1,6,156,3.637978807091713e-12,CF
6921,35,1,2,7,156,3.637978807091713e-12,CF
6922,1,1,1,8,156,3.637978807091713e-12,CF
6923,35,1,2,9,156,3.637978807091713e-12,CF
6924,1,1,1,10,156,3.637978807091713e-12,CF
6925,35,1,2,11,156,1.0913936421275137e-11,CF
6926,1,1,1,12,156,3.637978807091713e-12,CF
6927,35,1,2,13,156,7.275957614183426e-12,CF
6928,1,1,1,14,156,3.637978807091713e-12,CF
6929,35,1,2,15,156,3.637978807091713e-12,CF
6930,1,1,1,16,156,1.0913936421275139e-11,CF
6931,35,1,2,17,156,1.4551915228366852e-11,CF
6932,1,1,1,18,156,3.637978807091713e-12,CF
6933,35,1,2,19,156,1.4551915228366852e-11,CF
6934,35,1,2,20,156,3.637978807091713e-12,CF
6935,34,1,2,21,156,3.637978807091713e-12,CF
6936,1,1,1,22,156,7.275957614183426e-12,CF
6937,35,1,2,23,156,7.275957614183426e-12,CF
6938,1,1,1,24,156,1.4551915228366852e-11,CF
6939,35,1,2,25,156,3.637978807091713e-12,CF
6940,1,1,1,26,156,1.8189894035458565e-11,CF
6941,34,1,2,27,156,3.637978807091713e-12,CF
6942,1,1,1,28,156,4.552358490173006e-12,CF
6943,35,1,2,29,156,305.99999999997453,CF
6944,1,1,1,30,156,1.0913936421275139e-11,CF
6945,1,1,1,31,156,3.2741809263825417e-11,CF
6946,35,1,2,32,156,305.99999999996,CF
6947,1,1,1,33,156,4.409361764601273e-12,CF
6948,1,1,1,34,156,1.0550138540565968e-10,CF
6949,1,1,1,35,156,3.974820472762943e-12,CF
6950,35,1,2,36,156,9.822542779147625e-11,CF
6951,35,1,2,37,156,3.637978807091713e-12,CF
6952,35,2,2,38,156,305.9999999999953,CF
6953,1,1,1,39,156,3.635092227227601e-12,CF
6954,35,1,2,40,156,3.637978807091713e-12,CF
6955,1,1,1,41,156,305.9999999999966,CF
6956,1,1,1,42,156,7.270184454455116e-12,CF
6957,35,1,2,43,156,305.9999999999893,CF
6958,1,1,1,44,156,305.9999999999709,CF
6959,1,1,1,45,156,305.99999999994543,CF
6960,35,1,2,46,156,305.9999999999827,CF
6961,1,1,1,47,156,306.0000000000002,CF
6962,1,1,1,48,156,4.722222612940658e-12,CF
6963,1,1,1,49,156,3.2274183325852877e-12,CF
6964,35,1,2,50,156,3.637978807091713e-12,CF
6965,1,1,1,51,156,3.6350922272276443e-12,CF
6966,35,1,2,52,156,305.99999999996845,CF
6967,35,1,2,53,156,305.99999999998624,CF
6968,1,1,1,54,156,305.9999999999782,CF
6969,35,1,2,55,156,305.9999999999817,CF
6970,34,1,2,56,156,305.999999999993,CF
6971,1,1,1,57,156,3.637978807091713e-12,CF
6972,35,1,2,58,156,305.99999999991167,CF
6973,1,1,1,59,156,305.9999999999345,CF
6974,35,1,2,60,156,305.9999999999673,CF
6975,1,1,1,61,156,1.8990808925422526e-11,CF
6976,35,1,2,62,156,1.1245004927218105e-11,CF
6977,1,1,1,63,156,1.4551915228366852e-11,CF
6978,1,1,1,64,156,3.637978807091712e-12,CF
6979,35,1,2,65,156,306.00000000000034,CF
6980,35,1,2,66,156,1.4166667838821399e-11,CF
6981,1,1,1,67,156,3.6350922272274282e-12,CF
6982,35,1,2,68,156,3.637978807091712e-12,CF
6983,1,1,1,69,156,3.637978807091713e-12,CF
6984,35,1,2,70,156,305.99999999989086,CF
6985,1,1,1,71,156,305.99999999997453,CF
6986,1,1,1,72,156,305.9999999998872,CF
6987,35,1,2,73,156,2.1844526187918356e-11,CF
6988,1,1,1,74,156,305.9999999999744,CF
6989,1,1,1,75,156,2.9114710642372607e-11,CF
6990,1,1,1,76,156,3.637978807091713e-12,CF
6991,35,1,2,77,156,4.069633519066002e-11,CF
6992,187,187,1,1,157,6752.6,MF
6993,207,207,1,2,157,26295.0,BL
6994,1,1,1,3,157,18328.000000000087,CF
6995,2,2,1,4,157,19246.000000000004,CF
6996,1,1,1,5,157,2.9103830456733704e-11,CF
6997,2,2,1,6,157,3.637978807091713e-12,CF
6998,1,1,1,7,157,3.637978807091713e-12,CF
6999,2,2,1,8,157,3.637978807091713e-12,CF
7000,1,1,1,9,157,3.637978807091713e-12,CF
7001,2,2,1,10,157,3.637978807091713e-12,CF
7002,1,1,1,11,157,1.0913936421275137e-11,CF
7003,2,2,1,12,157,3.637978807091713e-12,CF
7004,1,1,1,13,157,7.275957614183426e-12,CF
7005,2,2,1,14,157,3.637978807091713e-12,CF
7006,1,1,1,15,157,3.637978807091713e-12,CF
7007,2,2,1,16,157,1.0913936421275139e-11,CF
7008,1,1,1,17,157,1.4551915228366852e-11,CF
7009,2,2,1,18,157,3.637978807091713e-12,CF
7010,1,1,1,19,157,1.4551915228366852e-11,CF
7011,1,1,1,20,157,3.637978807091713e-12,CF
7012,35,1,2,21,157,3.637978807091713e-12,CF
7013,2,2,1,22,157,7.275957614183426e-12,CF
7014,1,1,1,23,157,7.275957614183426e-12,CF
7015,2,2,1,24,157,1.4551915228366852e-11,CF
7016,1,1,1,25,157,3.637978807091713e-12,CF
7017,2,2,1,26,157,1.8189894035458565e-11,CF
7018,35,1,2,27,157,3.637978807091713e-12,CF
7019,2,2,1,28,157,4.552358490173006e-12,CF
7020,1,1,1,29,157,305.99999999997453,CF
7021,2,2,1,30,157,1.0913936421275139e-11,CF
7022,2,2,1,31,157,3.2741809263825417e-11,CF
7023,1,1,1,32,157,305.99999999996,CF
7024,2,2,1,33,157,4.409361764601273e-12,CF
7025,2,2,1,34,157,1.0550138540565968e-10,CF
7026,2,2,1,35,157,3.974820472762943e-12,CF
7027,1,1,1,36,157,9.822542779147625e-11,CF
7028,1,1,1,37,157,3.637978807091713e-12,CF
7029,1,1,1,38,157,305.9999999999953,CF
7030,2,2,1,39,157,3.635092227227601e-12,CF
7031,1,1,1,40,157,3.637978807091713e-12,CF
7032,2,2,1,41,157,305.9999999999966,CF
7033,2,2,1,42,157,7.270184454455116e-12,CF
7034,1,1,1,43,157,305.9999999999893,CF
7035,2,2,1,44,157,305.9999999999709,CF
7036,2,2,1,45,157,305.99999999994543,CF
7037,1,1,1,46,157,305.9999999999827,CF
